freq,star,words
311,15,rollin smoke
311,15,rock star
311,15,pub burger
311,15,food fair
311,15,chees serv
311,15,waren die
311,15,crab bisqu
311,15,pumpkin curri
311,15,immedi ask
311,15,wee hour
310,15,appet two
310,15,fresh pita
310,15,funni becaus
310,15,star good
310,15,great old
310,15,hous music
310,15,chees instead
310,15,pretti steep
310,15,tast burger
310,15,wait ani
310,15,cork fee
310,15,he finish
310,15,she hate
310,15,veri fishi
310,15,le cirqu
310,15,take much
310,15,sinc no
310,15,first name
310,15,north end
310,15,genuin care
310,15,ate breakfast
310,15,candi pecan
310,14,most wonder
310,15,just skip
310,15,feed 3
310,15,season nice
310,15,bon et
310,15,alway polit
310,15,sun citi
310,15,18 year
310,15,12 30pm
310,15,front row
310,15,one made
310,15,side just
310,15,wrong drink
310,15,boston pizza
310,15,bartend came
310,15,nearbi tabl
310,15,best pork
310,15,water not
310,15,went along
310,15,tini tabl
310,15,salti food
310,15,good comfort
309,15,strawberri shake
309,15,que l
309,15,chili powder
309,15,high volum
309,15,she talk
309,15,take photo
309,15,go make
309,15,cute atmospher
309,15,10 second
309,15,soccer game
309,15,alreadi close
309,15,food spici
309,15,pear margarita
309,15,big juici
309,15,even onc
309,15,la la
309,15,end steak
309,15,16 00
309,15,servic drink
309,15,beauti peopl
309,15,la mode
309,15,ghost pepper
309,15,fat greek
309,15,counter seat
309,15,stop befor
309,15,awesom patio
309,15,mon fri
309,15,he stop
309,15,oil machin
309,15,get lucki
309,15,than starbuck
309,15,actual kind
309,15,look decent
309,15,call befor
309,15,disappoint though
309,15,she sent
309,15,no price
309,15,sehr sehr
309,15,most bar
309,15,servic best
309,15,grill flavor
309,15,anoth sandwich
309,15,extra flavor
309,15,best meat
309,15,breakfast pizza
309,15,may like
309,15,ever back
309,15,thick piec
309,15,like mushroom
309,15,appet size
309,15,green dragon
309,15,lunch meal
309,15,typic chain
309,15,few roll
308,15,chees becaus
308,15,mexican coke
308,15,four tabl
308,15,dish back
308,15,real sushi
308,15,prix sont
308,15,mile shop
308,15,eventu got
308,15,oreo cooki
308,15,area food
308,15,not watch
308,15,saffron rice
308,15,websit say
308,15,becaus servic
308,15,haben un
308,15,beef rice
308,15,free valet
308,15,glass wall
308,15,nacho daddi
308,15,morn around
308,15,amaz like
308,15,not sampl
308,15,plate like
308,15,larg chees
308,15,averag experi
308,15,spot becaus
308,15,all thought
308,15,not begin
308,15,happi dog
308,15,plate back
308,15,veri easili
308,15,great amount
308,10,food horribl
308,15,beef not
308,15,cake donut
308,15,yes she
308,15,fresh grate
308,15,veri typic
308,15,der salat
308,15,much ice
308,15,just 5
308,15,light flavor
308,15,not joke
308,15,sweet she
308,15,appl slice
308,15,sweet cream
308,15,meatbal appet
308,15,summer even
308,15,better locat
308,15,experi start
308,15,bin ich
308,15,give credit
308,15,appet includ
308,15,tabl make
308,15,he ever
308,15,chees omelett
308,15,place almost
308,15,numer occas
308,15,grapefruit juic
308,15,home away
308,15,est une
308,14,well high
308,15,recommend take
308,15,bit late
308,15,scallop shrimp
308,15,like give
308,15,tapa bar
307,15,great top
307,15,nice salad
307,15,just water
307,15,area outsid
307,15,peopl good
307,15,petit four
307,15,salad top
307,15,he may
307,15,nice side
307,15,glad she
307,15,especi compar
307,15,zu essen
307,15,chose not
307,15,nice grill
307,15,cilantro rice
307,15,day happi
307,15,authent dish
307,15,good sake
307,15,made bread
307,15,weekend breakfast
307,15,well nice
307,15,peopl give
307,15,accommod larg
307,15,even hot
307,15,wine price
307,15,crispi enough
307,15,flavor meat
307,15,drink made
307,15,sub place
307,15,late even
307,15,arriv she
307,15,tahini sauc
307,15,happen befor
307,15,us laugh
307,15,cheesesteak sandwich
307,15,ed onion
307,15,liquor store
307,15,locat though
307,15,tall glass
307,15,fresh chees
307,15,courteous staff
307,15,twice becaus
307,15,prepar veri
307,15,previous mention
307,15,season not
307,15,everi type
307,15,work guy
307,15,appl sauc
307,15,food stop
307,15,realli use
307,15,piano player
307,15,normal come
307,15,je vous
307,15,someon final
307,15,got insid
307,15,water all
307,15,25 dollar
307,15,meat seafood
307,15,savori flavor
307,15,sing along
307,15,pizza snob
307,15,town visitor
307,15,perfect no
307,15,liter everyth
307,15,le caf
307,15,fulli stock
307,15,tivoli villag
307,15,later found
307,15,butter cup
306,15,tabl clean
306,15,last impress
306,15,bad sinc
306,15,good rang
306,15,coconut chicken
306,15,pretti bore
306,15,nobodi came
306,15,she liter
306,15,owner greet
306,15,tough time
306,15,much sugar
306,15,twin peak
306,15,bit later
306,15,less impress
306,15,park suck
306,15,guy get
306,15,like raw
306,15,howev all
306,15,usual realli
306,15,servic again
306,15,bbq duck
306,15,salmon avocado
306,15,arriv home
306,15,never put
306,15,veri last
306,15,birthday last
306,15,veal marsala
306,15,christma parti
306,15,definit put
306,15,befor decid
306,15,last 4
306,15,redeem themselv
306,15,eat she
306,15,few sip
306,15,style tabl
306,15,restaur back
306,15,almost perfect
306,15,jalapeno pepper
306,15,chicken serv
306,15,littl date
306,15,pin kaow
306,15,everi ingredi
306,15,pie de
306,15,end steakhous
306,15,ist und
306,15,brunch experi
306,15,6 75
306,15,rock hotel
306,15,yellow rice
306,15,dan les
305,15,all extrem
305,15,order thai
305,15,dass das
305,15,well onli
305,15,e et
305,15,beef bulgogi
305,15,anyon even
305,15,one custom
305,15,usual sit
305,15,valley ranch
305,15,water becaus
305,15,dine outsid
305,15,n chsten
305,15,vega experi
305,15,kept think
305,15,littl concern
305,15,50 dollar
305,15,curri flavor
305,15,super rude
305,15,servic leav
305,15,better next
305,15,meal especi
305,15,find all
305,15,well first
305,15,like italian
305,15,miso broth
305,15,10 45
305,15,mint leav
305,15,honey glaze
305,15,onli 12
305,15,kitchen sink
305,15,serv without
305,15,us take
305,15,worst ever
305,15,love experi
305,15,best describ
305,15,second plate
305,15,goe abov
305,15,staff also
305,15,definit 5
305,14,perfect also
305,15,just buy
304,15,again hope
304,15,ani style
304,15,hour earli
304,15,definit bring
304,15,steak tast
304,15,island style
304,15,good decor
304,15,expect food
304,15,special food
304,15,even seem
304,15,text messag
304,15,polish sausag
304,15,salti not
304,15,leav disappoint
304,15,lamb beef
304,15,basic all
304,15,time came
304,15,noodl rice
304,15,famili gather
304,15,bartend she
304,15,deliveri person
304,15,cool peopl
304,15,veri kid
304,15,send food
304,15,breakfast burger
304,15,busi though
304,15,free buffet
304,15,not befor
304,15,area definit
304,15,upon leav
304,15,love fresh
304,15,soup becaus
304,15,chef restaur
304,15,rare get
304,15,squar one
304,15,start work
304,15,roll sushi
304,15,make sandwich
304,15,possibl becaus
304,15,tait tr
304,15,spot not
304,15,seem high
304,15,two waiter
304,15,veri specif
304,15,free peanut
304,15,loui rib
304,15,caramel banana
304,15,meat veri
304,15,help servic
304,15,no chang
304,15,ani attent
304,15,food consist
304,15,never rush
304,15,side howev
304,15,ramen broth
304,15,locat ever
304,15,tuesday afternoon
304,15,whole dine
304,15,burger special
303,15,famili went
303,15,calori count
303,15,somewhat bland
303,15,curri pad
303,15,dessert includ
303,15,chicken chimichanga
303,15,us time
303,15,4th time
303,15,dont care
303,15,1 slice
303,15,classic french
303,15,food averag
303,15,good season
303,15,restaur atmospher
303,15,mexican taco
303,15,soooo much
303,15,also known
303,14,sauc delici
303,15,no 1
303,15,sometim not
303,15,crispi tofu
303,15,okay though
303,15,like cheap
303,15,second meal
303,15,easili make
303,15,often order
303,15,friend thought
303,15,she notic
303,15,good make
303,15,real problem
303,15,look incred
303,15,w hrend
303,15,enough varieti
303,15,yong st
303,15,split pea
303,15,sandwich no
303,15,french laundri
303,15,boyfriend took
303,15,believ he
303,15,vegetarian pizza
303,15,ok fine
303,15,awesom fresh
303,15,back 2
303,15,not pull
303,15,ramen spot
303,15,vor dem
303,15,complet wast
303,15,tri breakfast
303,15,star qualiti
303,15,one also
303,15,n he
303,15,kinda cool
303,15,not screw
303,15,fri corn
303,15,style breakfast
303,15,damn thing
303,15,tiger roll
303,15,around vega
303,15,sicilian pizza
303,15,est le
303,15,than fair
302,15,mapo tofu
302,15,season menu
302,15,food fun
302,15,small taco
302,15,order number
302,15,alway work
302,15,just avoid
302,15,16 95
302,15,noth mind
302,15,top just
302,15,tuesday special
302,15,hour no
302,15,bill without
302,15,around 4pm
302,15,ever make
302,15,vegan place
302,15,way all
302,15,wir wurden
302,15,thing got
302,15,mint tea
302,15,nous somm
302,15,almost got
302,15,perfect choic
302,15,huge bar
302,15,thursday afternoon
302,15,menu everi
302,15,good top
302,15,fabul meal
302,15,tast perfect
302,15,good without
302,15,night crave
302,14,littl tight
302,15,mexican spot
302,15,mexican american
302,15,big burrito
302,15,sit wherev
302,15,guy got
302,15,custom will
302,15,all end
302,15,whip potato
302,15,palat cleanser
302,15,than us
302,15,rental car
302,15,repeat busi
302,15,duck taco
302,15,poke express
302,15,tender pork
302,15,moo shu
302,15,final someon
302,15,quit long
302,15,get anyon
302,15,tini restaur
301,15,larg dine
301,15,horribl place
301,15,style mexican
301,15,simpli ask
301,15,get work
301,15,bad no
301,15,garlic wing
301,15,shawarma sandwich
301,15,loyalti card
301,15,spot around
301,15,tea coffe
301,15,last dish
301,15,rock casino
301,15,otherwis great
301,15,king street
301,15,delici menu
301,15,honest opinion
301,15,hot rock
301,15,impress either
301,15,even all
301,15,pizza deliv
301,15,5 2
301,15,sit well
301,15,keep order
301,15,breakfast experi
301,15,salad befor
301,15,wrong item
301,15,int ressant
301,15,pepper shaker
301,15,draft list
301,15,differ dessert
301,15,sushi qualiti
301,15,ramen hous
301,15,famili feel
301,15,got 5
301,15,differ name
301,15,20 gratuiti
301,15,realli decent
301,15,soft bread
301,15,also feel
301,15,per usual
301,15,god bless
301,15,bread butter
301,15,restaur well
301,15,4 item
301,15,corn cake
301,15,top includ
301,15,ever ask
301,15,manag offer
301,15,dinner she
301,15,paradis valley
300,15,staff love
300,15,delici onli
300,15,food two
300,15,limit park
300,15,rice crispi
300,15,crave chines
300,15,5 burger
300,15,quit uniqu
300,15,2 separ
300,15,cool enough
300,15,us left
300,15,cream fill
300,15,six pack
300,15,il ont
300,15,name escap
300,15,us refil
300,15,know whether
300,15,restaur twice
300,15,bacon fri
300,15,realli crispi
300,15,just run
300,15,extens list
300,15,ad anoth
300,15,cold weather
300,15,first enter
300,15,afternoon around
300,15,9 5
300,15,sinc open
300,15,incred disappoint
300,15,chicken spici
300,15,2 scoop
300,15,pizza cooki
300,15,order enough
300,15,breakfast time
300,15,delici treat
300,15,long term
300,15,even melt
300,15,rate 5
300,15,7 25
300,15,18 00
300,15,browni sunda
300,15,great enjoy
300,15,fill enough
300,15,fresh even
300,15,drink though
300,15,top rate
300,15,great cook
300,15,not homemad
300,15,serv onli
300,15,plain rice
300,15,even sit
300,15,quarter chicken
300,15,bad overal
300,15,shawarma place
300,15,perfect crunchi
300,15,bare enough
300,15,best veggi
300,15,chocol pud
300,15,genuin friend
300,15,good went
300,15,chicken vindaloo
300,15,vegetarian sandwich
299,15,went onc
299,15,us overal
299,15,delici chees
299,15,noth worth
299,15,17 99
299,15,special come
299,15,wait onli
299,15,ceil window
299,15,night without
299,15,wonder fresh
299,15,tuna appet
299,15,grill mushroom
299,15,averag chines
299,15,nice sauc
299,15,small bit
299,15,beer he
299,15,style menu
299,15,ani mexican
299,15,candi bacon
299,15,locat also
299,15,friend prompt
299,15,intim dinner
299,15,cochinita pibil
299,15,she clear
299,15,fresh batch
299,15,fun even
299,15,nearbi restaur
299,15,comfi couch
299,15,med well
299,15,right price
299,15,gone way
299,15,pretzel stick
299,15,gut die
299,15,dure footbal
299,15,great yelp
299,15,hat man
299,15,soy paper
299,15,littl crazi
299,15,souvlaki dinner
299,15,eat steak
299,15,drink glass
299,15,wasabi mayo
299,15,sign said
299,15,veri fine
299,15,pepper mushroom
299,15,whi all
299,15,fri burger
299,15,realli strong
299,15,eggplant parmigiana
299,15,phone said
299,15,fri veget
299,15,us good
299,15,alway came
299,15,not howev
299,15,realli old
299,15,pizza without
299,15,no busi
299,15,3 friend
299,15,alway add
299,15,also featur
299,15,crunchi textur
299,15,chang tabl
299,15,sweet pork
299,15,warm day
299,15,bar manag
299,15,cream base
299,15,sat empti
299,15,ate outsid
299,15,no credit
298,15,soft spot
298,15,littl pizza
298,15,hell yeah
298,15,shawarma wrap
298,15,later no
298,15,work today
298,15,amaz coffe
298,15,chees croissant
298,15,one menu
298,15,littl burger
298,15,fresh clean
298,15,nice help
298,15,us outsid
298,15,grill tomato
298,15,realli one
298,15,last piec
298,15,fine just
298,15,local establish
298,15,get paid
298,15,grab food
298,15,day time
298,15,almost non
298,15,locat good
298,15,basic everyth
298,15,noth against
298,15,chicken ramen
298,15,de ce
298,15,tomato juic
298,15,one downsid
298,15,food today
298,15,better all
298,15,servic fantast
298,15,star great
298,14,perfect spici
298,15,bar also
298,15,servic level
298,15,still take
298,15,sushi samba
298,15,go someplac
298,15,un endroit
298,15,half decent
298,15,restaur until
298,15,than say
298,15,sweet bbq
298,15,thing better
298,15,quick place
298,15,expens compar
298,15,top pick
298,15,entir dinner
298,15,wonder bread
298,15,tea servic
298,15,salad arriv
298,15,food locat
298,15,ham sandwich
298,15,piri piri
298,15,qualiti price
298,15,fair close
298,15,thing come
297,15,get new
297,15,great order
297,15,flavor will
297,15,bacon lettuc
297,15,twice first
297,15,burger she
297,15,food sushi
297,15,onli paid
297,15,get treat
297,15,less time
297,15,chipotl aioli
297,15,left behind
297,15,wait food
297,15,spend 20
297,15,arteri clog
297,15,order anyway
297,15,bank account
297,15,layer cake
297,15,partner got
297,15,buffet like
297,15,excel even
297,15,go no
297,15,alway treat
297,15,food wow
297,15,ayc lunch
297,15,bar make
297,15,certain will
297,15,rememb everyth
297,15,cabbag salad
297,15,best grill
297,15,most pleasant
297,15,chicken pakora
297,15,bad howev
297,15,quick easi
297,15,chees he
297,13,awesom spot
297,15,visit befor
297,15,solid servic
297,15,day food
297,15,yelp 100
297,15,will actual
297,15,short order
297,15,insid veri
297,15,karaok night
297,15,pizza realli
297,15,chocol banana
297,15,famili came
297,15,live downtown
297,15,phenomen servic
297,15,tuna sushi
297,15,turkey avocado
297,15,total hit
297,15,worst mexican
297,15,card back
296,15,grand electr
296,15,peopl becaus
296,15,welcom staff
296,15,roll also
296,15,dish great
296,15,bother come
296,15,us final
296,15,3 30pm
296,15,appet befor
296,15,wonder peopl
296,15,will pass
296,15,onli patron
296,15,bake fresh
296,15,ed spinach
296,15,price restaur
296,15,hubert keller
296,15,wing stop
296,15,pay 12
296,15,italian hoagi
296,15,separ plate
296,15,pretti penni
296,15,standard chines
296,15,eat he
296,15,paid 10
296,15,virtual no
296,15,new establish
296,15,new fave
296,15,5 per
296,15,barrio cafe
296,15,actual decent
296,15,wed night
296,15,spici roll
296,15,fin tuna
296,15,upon first
296,15,littl dish
296,15,plate just
296,15,veal parmesan
296,15,littl crispi
296,15,pumpkin pancak
296,15,definit overpr
296,15,food cheap
296,15,crispi fish
296,15,final sat
296,15,good call
296,15,patio great
296,15,scottsdal select
296,15,still onli
296,15,tasti even
296,15,higher side
296,15,busi just
296,15,fri look
296,15,good greek
296,15,mill avenu
296,15,area sinc
296,15,owner take
295,15,just share
295,15,like servic
295,15,went outsid
295,15,green corn
295,15,fresh mint
295,15,just spici
295,15,egg plant
295,15,com user
295,15,anoth sushi
295,15,smaller piec
295,15,la sauc
295,15,love garlic
295,15,free one
295,15,roll one
295,15,amaz qualiti
295,15,one main
295,15,mango chutney
295,15,sushi order
295,15,italian wine
295,15,real japanes
295,15,recommend ask
295,15,die bedienungen
295,15,us anyth
295,15,one extra
295,15,extra rice
295,15,real meat
295,15,without wash
295,15,uniqu twist
295,15,present veri
295,15,he act
295,15,servic mayb
295,15,sandwich good
295,15,want everyth
295,15,pancak egg
295,15,he point
295,15,definit differ
295,15,veri neat
295,15,beer drink
295,15,alway call
295,15,thru line
295,15,1 95
295,15,veggi platter
295,15,chocol flavor
295,15,slice pork
295,15,eat indian
295,15,peopl includ
295,15,casino restaur
295,15,chicken tinga
295,15,fri top
295,15,averag place
295,15,eve dinner
295,15,green bell
295,15,huge burger
295,15,right portion
295,15,return home
295,15,quit frequent
295,15,hot pastrami
295,15,famili size
295,15,definit consid
295,15,island flavor
294,15,support small
294,15,experi especi
294,15,much mayo
294,15,heart beat
294,15,possibl one
294,15,plain jane
294,15,fat burger
294,15,good rice
294,15,yogurt parfait
294,15,not affect
294,15,crinkl fri
294,15,newli renov
294,15,manag apolog
294,15,not hover
294,15,pretti far
294,15,away all
294,15,champaign urbana
294,15,just chees
294,15,star away
294,15,worth 5
294,15,soon enough
294,15,sausag pepperoni
294,15,guy burger
294,15,prepar quick
294,15,pasta special
294,15,hell yes
294,15,interest choic
294,15,classic diner
294,15,will definet
294,15,littl dirti
294,15,freak awesom
294,15,3 kind
294,15,mani chines
294,15,not fatti
294,15,lap danc
294,10,never apolog
294,15,disappoint consid
294,15,offer sever
294,15,favorit brunch
294,15,general veri
294,15,sushi becaus
294,15,various type
294,15,give anoth
294,15,request no
294,15,nicht ganz
294,15,restaur includ
294,15,2 main
294,15,2 food
294,15,time choos
294,15,art galleri
294,15,quit dri
294,15,cream flavor
294,15,drink machin
294,15,will hit
294,15,good tho
294,15,three visit
294,15,dont expect
294,15,mom use
294,15,cream sunda
294,15,fav place
294,15,pleas stop
294,15,food readi
294,15,restaur take
294,15,definit fresh
294,15,good wish
294,15,better rate
294,15,never say
294,15,good item
294,15,pork broth
293,15,visit sinc
293,15,went away
293,15,go downtown
293,15,dinner again
293,15,mood light
293,15,tri eat
293,15,rude told
293,15,butter ice
293,15,famili like
293,15,great chees
293,15,littl plate
293,15,protein style
293,15,even describ
293,15,bake mac
293,15,fourth time
293,15,brisket pull
293,15,pepsi product
293,15,und den
293,15,sushi hous
293,15,tri quit
293,15,next two
293,15,good lord
293,15,authent taco
293,15,style meal
293,15,bit far
293,15,entir differ
293,15,initi order
293,15,das ganz
293,15,good cut
293,15,first hand
293,15,french style
293,15,kinda disappoint
293,15,busi will
293,15,cover all
293,15,ta eat
293,15,hot just
293,15,chanc becaus
293,15,sole base
293,15,place run
293,15,certain come
293,14,regular rotat
293,15,super cold
293,15,littl cheaper
293,15,good bit
293,15,min just
293,15,again overal
293,15,larg screen
293,15,ah maze
293,15,beauti prepar
293,15,piec chicken
293,15,disappoint one
293,15,much improv
293,15,chines sausag
293,15,smaller tabl
293,15,soup also
293,15,onli no
293,15,pumpkin spice
293,15,size serv
293,15,salad again
293,15,hero burger
293,15,50 min
293,15,fit right
293,15,person enjoy
293,15,everi kind
293,15,will agre
292,15,tout le
292,15,come quick
292,15,includ chicken
292,15,sushi item
292,15,anoth 3
292,15,4 inch
292,15,ambianc 4
292,15,entir day
292,15,fresh sashimi
292,15,husband alway
292,15,menu definit
292,15,not stomach
292,15,warmer month
292,15,awesom lunch
292,15,best mediterranean
292,15,sous chef
292,15,lot sinc
292,15,valley ho
292,15,use ani
292,15,no happi
292,15,best idea
292,15,further away
292,15,italian famili
292,15,soggi mess
292,15,good thin
292,15,dish chicken
292,15,look kind
292,15,without drink
292,15,ever not
292,15,want drink
292,15,holi smoke
292,15,food big
292,15,good shrimp
292,15,away even
292,15,ist aber
292,15,chang back
292,15,whi go
292,15,give negat
292,15,bar instead
292,15,great french
292,15,veri dim
292,15,busi busi
292,15,meal option
292,15,con 1
292,15,homemad sausag
292,15,time 3
292,15,schnell und
292,15,dem essen
292,15,celiac diseas
292,15,restaur still
292,15,not mexican
292,15,custom becaus
292,15,like serious
292,15,less spici
292,15,wall type
292,15,littl salad
292,15,last name
292,15,room left
292,15,drink go
292,15,all five
292,15,all part
292,15,list all
292,15,like crack
292,15,drink 1
292,15,least 8
292,15,alla vodka
292,15,friend greet
292,15,know just
292,15,2 shrimp
292,15,wait howev
291,15,return anytim
291,15,gorgonzola chees
291,15,warm fresh
291,15,mi boy
291,15,until 8
291,15,shop next
291,15,windi citi
291,15,read yelp
291,15,alway empti
291,15,all burger
291,15,love steak
291,15,10 tip
291,15,locat onli
291,15,la comida
291,15,no hot
291,15,good sport
291,15,hot like
291,15,not contain
291,15,buffet area
291,15,bar around
291,15,inch pizza
291,15,empti water
291,15,rang chicken
291,15,brown paper
291,15,mile end
291,15,la place
291,15,fake meat
291,15,cali roll
291,15,tri though
291,15,jaw drop
291,15,2 visit
291,15,manchego chees
291,15,smoke brisket
291,15,famili will
291,15,still end
291,15,place stand
291,15,sch ner
291,15,leav one
291,15,comfort booth
291,15,price onli
291,15,boyfriend like
291,15,hometown buffet
291,15,quick realiz
291,15,pre game
291,15,bit busi
291,15,holi chuck
291,15,definit plus
291,15,mexican corn
291,15,hungri enough
291,15,mani drink
291,15,awhil befor
291,15,he answer
291,15,mani posit
291,15,understand all
290,15,night munchi
290,15,food smell
290,15,mexican beer
290,15,old guy
290,15,tast also
290,15,chip not
290,15,final she
290,15,absolut gorgeous
290,15,extra minut
290,15,dessert one
290,15,chees flavor
290,15,delici place
290,15,honey salt
290,15,realli comfort
290,15,play all
290,15,spaghetti squash
290,15,place felt
290,15,entre order
290,15,better also
290,15,nicht die
290,15,littl burnt
290,15,good spice
290,15,bouchon bakeri
290,15,wir kommen
290,15,tri chicken
290,15,time everyon
290,15,second experi
290,15,h tten
290,15,immedi area
290,15,no hint
290,15,not smoke
290,15,great chip
290,15,scallop roll
290,15,1 get
290,15,und hat
290,15,pacif mall
290,15,buyer bewar
290,15,still frozen
290,15,pretti fantast
290,15,tomatillo salsa
290,15,ideal place
290,15,came without
290,15,tea select
290,15,salad entre
290,15,mont royal
290,15,mani empti
290,15,nice all
290,15,sorri not
290,15,treat peopl
290,15,order lobster
290,15,open restaur
290,15,includ salad
290,15,albacor tuna
290,15,classic american
290,15,buffet go
290,15,two block
290,15,yes even
290,15,sour mix
290,15,local chines
290,15,neighborhood gem
290,15,7 9
290,15,despit not
290,15,day great
290,15,fri brussel
290,15,good memori
290,15,warm spring
290,15,wait he
289,15,beauti space
289,15,fremont st
289,15,wait one
289,15,fresh howev
289,15,half cook
289,15,diner fare
289,15,side sauc
289,15,servic top
289,15,lechon kawali
289,15,beer hall
289,15,2 bowl
289,15,specialti burger
289,15,specialti item
289,15,thorough disappoint
289,15,not creami
289,15,candi bar
289,15,veggi egg
289,15,even pick
289,15,favorit salad
289,15,work late
289,15,nach der
289,15,ani beer
289,15,occupi tabl
289,15,good grill
289,15,simpl salad
289,15,back memori
289,15,pint glass
289,15,four day
289,15,delic flavor
289,15,slight burnt
289,15,food sometim
289,15,wait onc
289,15,establish again
289,15,grab drink
289,15,serv fast
289,15,person sit
289,15,eat red
289,15,strong tast
289,15,pho joint
289,15,wing came
289,15,chees whiz
289,15,amaz dine
289,15,us howev
289,15,5 drink
289,15,greasi fri
289,15,decent valu
289,15,dog bun
289,15,pay less
289,15,el dorado
289,15,2 select
289,15,well get
289,15,all impress
289,15,yet delici
289,15,chicken philli
289,15,blueberri hill
289,15,ad salt
289,15,all 6
289,15,one around
289,15,major plus
289,15,best bloodi
289,15,chicken lamb
289,15,great energi
289,15,recent start
289,15,fruit smoothi
289,15,ask multipl
289,15,know most
289,15,medium heat
289,15,regular dinner
289,15,noodl not
289,15,super bland
289,15,big daddi
288,15,tip jar
288,15,portabello mushroom
288,15,meal end
288,15,friend dure
288,15,mid rang
288,15,love meat
288,15,whole dinner
288,15,absolut hate
288,15,just basic
288,15,decent although
288,15,special item
288,15,think anyth
288,15,bad ass
288,15,popular restaur
288,15,low fat
288,15,open mic
288,15,fish shrimp
288,15,poblano pepper
288,15,never think
288,15,alway left
288,15,order whatev
288,15,come visit
288,15,chop chicken
288,15,will check
288,15,will total
288,15,lettuc onion
288,15,well inform
288,14,grill perfect
288,15,five buck
288,15,sad not
288,15,great chef
288,15,suggest make
288,15,tempura fri
288,15,onli drink
288,15,typic go
288,15,us say
288,15,prefer not
288,15,bolognes sauc
288,15,authent french
288,15,realli notic
288,15,9 month
288,15,happi place
288,15,she use
288,15,good bite
288,15,no wow
288,15,review onli
288,15,made suggest
288,15,littl warm
288,15,eat burger
288,15,elementari school
288,15,server help
288,15,homemad soup
288,15,casual yet
288,15,older coupl
288,15,brie sandwich
288,15,place either
288,15,meat eat
287,15,go big
287,15,treat well
287,15,favorit side
287,15,most thai
287,15,like feel
287,15,tan tan
287,15,lack tast
287,15,half eaten
287,15,nice area
287,15,exact sure
287,15,peopl line
287,15,look ok
287,15,again everyth
287,15,most pizza
287,15,valet servic
287,15,burger sinc
287,15,no utensil
287,15,work one
287,15,bad qualiti
287,15,tank top
287,15,multi grain
287,15,barbecu chicken
287,15,manag brought
287,15,first half
287,15,island sushi
287,15,regular breakfast
287,15,ist immer
287,15,will realli
287,15,lunch size
287,15,much butter
287,15,lot cheaper
287,15,panko crust
287,15,turkey dinner
287,15,get way
287,15,coffe not
287,15,best corn
287,14,equal impress
287,15,decent menu
287,15,fish filet
287,15,time ask
287,15,8 25
287,15,realiz she
287,15,big ol
287,15,us start
287,14,realli refresh
287,15,9 peopl
287,15,blood sausag
287,15,sever disappoint
287,15,hard like
287,15,way across
287,15,anymor becaus
287,15,alreadi wait
287,15,dri meat
287,15,readi made
287,15,colleg footbal
287,15,flavor tast
287,15,breakfast egg
287,15,also kind
287,15,pretti similar
287,15,potato pie
287,15,blend togeth
287,15,shrimp all
287,15,said whi
287,15,plate also
287,15,yeah yeah
287,15,tradit sushi
287,15,bekommt man
287,15,assum he
287,15,hour onli
287,15,everi part
287,15,interest item
287,15,new home
287,15,order entre
287,15,littl corner
287,15,good two
287,15,roll 2
287,15,deliveri took
287,15,cake sandwich
287,15,wine recommend
287,15,interest decor
287,15,interest enough
286,15,than he
286,15,7 00pm
286,15,hate relationship
286,15,lecker essen
286,15,sever appet
286,15,question whi
286,15,definit help
286,15,get pho
286,15,chees good
286,15,mc donald
286,15,roll chicken
286,15,caterpillar roll
286,15,plastic utensil
286,15,restaur noth
286,15,season chicken
286,15,marbl rye
286,15,buy 1
286,15,alway extrem
286,15,steer us
286,15,12 piec
286,15,uniqu dine
286,15,awesom view
286,15,place tuck
286,15,also wait
286,15,restaur across
286,15,no air
286,15,us dessert
286,15,herb box
286,15,said one
286,15,truck stop
286,15,chicken he
286,15,love taco
286,15,ramsay steak
286,15,chocol hazelnut
286,15,roast mushroom
286,15,2 cours
286,15,thing wrong
286,15,good small
286,15,extrem sweet
286,15,wonder friend
286,15,nice waiter
286,15,mild medium
286,15,he provid
286,15,lunch veri
286,15,three sauc
286,15,sad look
286,15,place four
286,15,go bag
286,15,onli gotten
286,15,right order
286,15,less greasi
286,15,cajun spice
286,15,tabl great
286,15,let get
286,15,he assur
286,15,slight undercook
286,15,ich auch
286,15,given all
286,15,will deliv
285,15,mini donut
285,15,visit great
285,15,perfect date
285,15,nice convers
285,15,white guy
285,15,ladi take
285,15,line behind
285,15,without tip
285,15,real soon
285,15,alway offer
285,15,bread fri
285,15,mani new
285,15,larg side
285,15,local art
285,15,extrem limit
285,15,get smaller
285,15,make convers
285,15,larger size
285,15,dish well
285,15,space insid
285,15,bare even
285,15,love patio
285,15,dure breakfast
285,15,cold press
285,15,grill lamb
285,15,side also
285,15,burger arriv
285,15,home not
285,15,area like
285,15,fri seafood
285,15,ist wirklich
285,15,mexican grill
285,15,read mani
285,15,he spoke
285,15,kid work
285,15,yet she
285,15,cod fish
285,15,potato gnocchi
285,15,locat make
285,15,ramen soup
285,15,irish nacho
285,15,l gume
285,15,hakka food
285,15,all overal
285,15,chicken dip
285,15,still new
285,15,surpris great
285,15,one wait
285,15,like thin
285,15,meal food
285,15,sever visit
285,15,realli afford
285,15,absolut favourit
285,15,us twice
285,15,realli tough
285,15,averag meal
285,15,good basic
285,15,warn though
285,15,white tablecloth
284,15,huge crowd
